village_id,village_name,district,state,ntl_mean_2020,ntl_mean_2025,ntl_median_2020,ntl_median_2025,ntl_std_2020,ntl_std_2025,ntl_p10_2025,ntl_p90_2025,ntl_growth_pct
,,,,0.6181656790202057,0.8163418487183765,0.4214380170852867,0.5460508836934685,0.5787363760989507,0.7643447264492643,0.39235348702026995,1.4201081820896693,0.31294068047988854
,,,,0.9815631841312251,2.6362763124214834,0.7300862184779797,1.608310445094073,0.7676582702496999,3.5885396077020317,0.94443256865674,4.608938902711178,1.3166618236251082
,,,,0.926556650020482,1.3486340083303583,0.6717607536053324,1.0866534185462637,0.7457330441705866,0.8638818242237282,0.784606889950047,2.225511372089386,0.5526056592647715
,,,,1.7284960612870566,2.4397941644054146,1.090592166355678,1.4328687883397837,1.5056078668100363,2.312100006192953,0.9322375017238252,5.440292722300479,0.4147417147977651
,,,,0.8815516650702128,1.296205571386802,0.6056821091768101,0.8910121233639987,0.7034350945392804,1.0984169026119142,0.5765779839959334,2.491742491722107,0.4449149604864744
,,,,0.8900033876511365,1.1329405157461607,0.6717010151960805,0.9046182650199533,0.6512797469582913,0.7575076780617682,0.5933263112495777,1.9219974607502648,0.3287052757015814
,,,,9.343025130984971,14.47935589174421,10.180454730987549,15.92106435173436,4.556834681293447,7.974281616017449,4.144853200780632,21.76695442199707,0.5545490858086498
,,,,3.393641737570471,4.956195973662055,2.5559267661252267,4.100523794251205,2.7242666657234906,4.9243675950121455,1.6306052702146017,8.568999767303467,0.5416713927062353
,,,,1.190646884908633,1.9446704819963458,0.920892934904385,1.4065938932569257,0.7742194434936737,1.5955732301816274,0.8460770778139881,3.5257963795515828,0.5924922038729129
,,,,0.8128609281347444,1.1883725169386186,0.6798977827418812,1.0463385624776789,0.36206408977873283,0.6306456360800756,0.7347742576402593,1.8605832190731089,0.4828627029265965
,,,,1.5007927756167885,2.051566792458859,1.028127224982395,1.4662363975955723,1.3184792010355333,1.6731252713248537,0.9084572206691863,3.950416684150696,0.41509348287402204
,,,,1.2257887004960524,1.5511620598366767,0.9205407798208312,1.2774530535439836,0.9217457441187967,1.0063588004437234,0.8455328601117355,2.351696613016508,0.3360761746511929
,,,,1.115442813055814,1.5798292152332278,0.8603107042133427,1.21201577755598,0.8997613075787867,1.3044680132146307,0.90864520013736,2.5940080642700196,0.4778567080412152
,,,,6.159222978717324,8.337729026558439,4.1365263853796925,5.34984222960367,5.791093750146811,7.839568201015072,1.8580929405573612,19.34272217562818,0.3756536272947317
,,,,9.032516298970732,10.987173379602059,8.199090957641602,9.45545482635498,5.441264533243022,6.53916845807463,3.0843208681862313,19.380001068115234,0.2815807509892226
